name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Paris, France",2007-03-15,58.7,41.1,49.7,58.7,38.6,48.2,35.3,58.8,0,0,0,,0,0,21.9,8.1,352.8,1028.9,3.8,6.1,,,,,2007-03-15T07:04:59,2007-03-15T18:55:11,0.88,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-16,55.5,39.7,47.1,55.5,35.4,46,37.5,70.5,0,0,0,,0,0,18.9,9.2,313.7,1028.3,42.8,5.5,,,,,2007-03-16T07:02:54,2007-03-16T18:56:43,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-17,52.8,45.8,49.2,52.8,42.2,47.6,43.3,79.9,0,0,0,,0,0,19.4,9.5,245.9,1025.9,85.4,7.1,,,,,2007-03-17T07:00:48,2007-03-17T18:58:14,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-18,50.8,38.5,47.8,50.8,33,43.7,39.6,74.4,0.056,100,25,rain,0,0,41.6,18.7,247.6,1010.4,85,9,,,,,2007-03-18T06:58:42,2007-03-18T18:59:46,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-19,43.8,35.6,38.8,37.5,28,31.9,31.9,76.3,0.021,100,33.33,rain,0,0,36.4,18.7,288.6,996.7,77.4,12.4,,,,,2007-03-19T06:56:36,2007-03-19T19:01:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-20,45.4,34.6,38.6,40.5,27,31.8,32.2,78,0.023,100,29.17,"rain,snow",0,0,36.5,18,338.1,1005,80.6,8.6,,,,,2007-03-20T06:54:30,2007-03-20T19:02:48,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-21,45.2,35.8,40,38.4,26.5,32.4,32,73.4,0.066,100,20.83,rain,0,0,31.1,17.2,338.1,1012.8,70.8,12.3,,,,,2007-03-21T06:52:24,2007-03-21T19:04:19,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-22,48.3,39.8,42.4,42.7,32.7,36.5,27.8,56.8,0,0,0,,0,0,25.8,13.7,326.9,1015.8,70.7,12.6,,,,,2007-03-22T06:50:17,2007-03-22T19:05:50,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-23,42.6,34.8,39.5,37.9,28.4,33.5,33.3,78.7,0.042,100,16.67,rain,0,0,25.5,12.8,326,1011.8,74.2,6,,,,,2007-03-23T06:48:11,2007-03-23T19:07:20,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-24,44.4,36.9,41.6,39.9,30.6,35.7,37.7,86.2,0.078,100,25,rain,0,0,28.5,15.6,352.6,1011.9,90.4,3.9,,,,,2007-03-24T06:46:04,2007-03-24T19:08:51,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-25,49.6,43.2,45.8,45.6,38.8,42,37.7,74.8,0.108,100,12.5,rain,0,0,22.7,12.2,67.1,1013.8,84.1,5.7,,,,,2007-03-25T07:43:58,2007-03-25T20:10:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-26,59.8,39.2,48.8,59.8,35.5,47.1,37.9,67.5,0,0,0,,0,0,18.3,9.2,68.5,1015.6,7.9,8.1,,,,,2007-03-26T07:41:52,2007-03-26T20:11:51,0.25,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07153099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-27,62.3,43.2,52.9,62.3,43.2,52.9,39.8,63.7,0,0,0,,0,0,13.5,6.7,31.7,1014.1,6.8,6.5,,,,,2007-03-27T07:39:46,2007-03-27T20:13:22,0.28,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-28,64.3,42.8,52.7,64.3,41.8,52.6,39.8,63.4,0.029,100,20.83,rain,0,0,28.6,10.3,166.9,1013.5,31.9,7.3,,,,,2007-03-28T07:37:39,2007-03-28T20:14:52,0.32,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-29,54.5,44.8,49.3,54.5,39.5,47.8,40.7,72.7,0.005,100,8.33,rain,0,0,20.3,10.2,259.4,1013.1,70.8,5.7,,,,,2007-03-29T07:35:33,2007-03-29T20:16:22,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-30,45.4,37.9,41.4,45,33.8,38.5,36.2,81.9,0.163,100,33.33,rain,0,0,22,8.9,188.9,1009.8,82.9,8.5,,,,,2007-03-30T07:33:28,2007-03-30T20:17:52,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-03-31,46.6,37.5,42.6,45.4,33.9,40.1,37.6,82.8,0.029,100,12.5,rain,0,0,13.2,7,52.5,1015.7,75.6,5.7,,,,,2007-03-31T07:31:22,2007-03-31T20:19:22,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-01,60.9,45.3,52.1,60.9,41.8,51.3,42.5,71.5,0,0,0,,0,0,22.5,12.5,69.8,1020.8,47.1,5.4,,,,,2007-04-01T07:29:17,2007-04-01T20:20:51,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-02,67.1,48.1,57,67.1,45.8,56.4,41.9,59,0,0,0,,0,0,20.9,10,51,1021.9,15.7,8.2,,,,,2007-04-02T07:27:11,2007-04-02T20:22:21,0.5,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-03,56.5,44.7,51,56.5,37.9,48.7,37.5,60.2,0,0,0,,0,0,39.3,19.1,6.7,1017.7,27.8,7.8,,,,,2007-04-03T07:25:07,2007-04-03T20:23:51,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-04,53.7,39.1,46.5,53.7,30.5,42,31.4,57.8,0,0,0,,0,0,39.4,19.7,19,1017.1,20.1,11.9,,,,,2007-04-04T07:23:02,2007-04-04T20:25:21,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-05,60.9,39.9,50.3,60.9,35,48.1,30.4,48.2,0,0,0,,0,0,24.2,11.9,20.7,1020.6,54.3,12.2,,,,,2007-04-05T07:20:58,2007-04-05T20:26:50,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-06,67.1,44.7,55.8,67.1,41.2,54.9,40.5,58.9,0,0,0,,0,0,18.7,9.2,10.5,1021.8,21.5,6.9,,,,,2007-04-06T07:18:54,2007-04-06T20:28:20,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-07,60.8,43.3,52.2,60.8,38.2,50.4,39.4,63.9,0,0,0,,0,0,27.9,15.8,15.1,1023.4,25.1,6.9,,,,,2007-04-07T07:16:51,2007-04-07T20:29:50,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-08,62.3,43.4,52.5,62.3,38.2,50.5,35.4,54.3,0,0,0,,0,0,23.8,12.3,39.8,1023.7,2.9,11.7,,,,,2007-04-08T07:14:48,2007-04-08T20:31:19,0.69,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-09,66.2,45.5,56,66.2,43.5,55.4,36.8,50.7,0,0,0,,0,0,17.8,9.9,347.4,1020.3,4.5,13.2,,,,,2007-04-09T07:12:45,2007-04-09T20:32:49,0.73,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07153099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-10,66.6,46.7,57.2,66.6,44.8,56.9,41.3,57.7,0,0,0,,0,0,18.3,9,19.3,1021.8,3.1,9.7,,,,,2007-04-10T07:10:43,2007-04-10T20:34:18,0.75,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-11,67.8,49.5,59.1,67.8,47.7,59,44.7,60.4,0,0,0,,0,0,23.6,11.8,40.1,1022,6.2,8.7,,,,,2007-04-11T07:08:42,2007-04-11T20:35:48,0.79,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-12,74.3,49.7,62.1,74.3,47,62,45.5,56.7,0,0,0,,0,0,16.3,7.3,68.1,1018.5,30.4,9.2,,,,,2007-04-12T07:06:41,2007-04-12T20:37:17,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-13,76.2,58.2,67.3,76.2,58.2,67.3,49.9,54.8,0,0,0,,0,0,12.3,7.7,354.4,1016.8,63.9,10.1,,,,,2007-04-13T07:04:41,2007-04-13T20:38:47,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-14,78.8,58.4,68,78.8,58.4,68,53.1,60.9,0,0,0,,0,0,18.5,7.3,348.6,1018.5,28.5,6.9,,,,,2007-04-14T07:02:41,2007-04-14T20:40:16,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-15,79.4,57.6,68.8,79.4,57.6,68.8,54.9,63.3,0,0,0,,0,0,17.3,6.9,325.2,1020.3,7.1,5.8,,,,,2007-04-15T07:00:42,2007-04-15T20:41:46,0.93,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-16,77.2,56.4,66.4,77.2,56.4,66.4,51.6,60.4,0,0,0,,0,0,25.1,11.3,332.9,1020.8,30.4,5.7,,,,,2007-04-16T06:58:44,2007-04-16T20:43:15,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-17,67.7,52.3,60.3,67.7,52.3,60.3,46.4,60.5,0,0,0,,0,0,24.8,13.6,3.3,1021.2,35.5,7.8,,,,,2007-04-17T06:56:47,2007-04-17T20:44:45,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-18,63,46.5,55.3,63,44.4,54.7,37.8,54.1,0,0,0,,0,0,20,9.1,31.2,1023.8,37.5,11.6,,,,,2007-04-18T06:54:50,2007-04-18T20:46:14,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-19,67.2,45.1,56.8,67.2,43.3,56.6,37,49.9,0,0,0,,0,0,16.1,8.8,28.2,1020.1,8.8,11.2,,,,,2007-04-19T06:52:54,2007-04-19T20:47:43,0.06,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07153099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-20,68.3,48.2,58.8,68.3,45.4,58.4,39.3,49.8,0,0,0,,0,0,23.9,11.9,44.9,1019.1,1.8,10.3,,,,,2007-04-20T06:50:59,2007-04-20T20:49:13,0.1,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-21,70,46.8,58.6,70,45.1,58.3,36.1,45,0,0,0,,0,0,18.2,11.2,36.3,1019.9,2.7,16.3,,,,,2007-04-21T06:49:05,2007-04-21T20:50:42,0.13,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07153099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-22,76.5,41.5,61.1,76.5,41.5,61.1,40.4,50.4,0,0,0,,0,0,15.5,5.8,153.7,1020.4,5.5,14.5,,,,,2007-04-22T06:47:12,2007-04-22T20:52:11,0.17,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07146099999,07156099999,07145099999,07153099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-23,77.5,53.5,66.7,77.5,53.5,66.7,48.2,53.2,0.003,100,4.17,rain,0,0,18.9,5.1,232.6,1020.6,31.4,10.5,,,,,2007-04-23T06:45:20,2007-04-23T20:53:40,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-24,79.2,54.9,68.4,79.2,54.9,68.4,50.6,55.5,0,0,0,,0,0,17.6,7.3,197.8,1017.7,64.6,10.4,,,,,2007-04-24T06:43:29,2007-04-24T20:55:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-25,81.2,57.2,69.2,80,57.2,69,49.6,52.2,0,0,0,,0,0,23.8,15.5,16.2,1013.4,33.2,10.9,,,,,2007-04-25T06:41:39,2007-04-25T20:56:38,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07153099999,07157099999,07147099999,07150099999,07057099999,07055099999"
"Paris, France",2007-04-26,77.2,54,65.2,77.2,54,65.2,51.7,63.2,0,0,0,,0,0,24.5,14,5.5,1014.9,44.5,9.3,,,,,2007-04-26T06:39:50,2007-04-26T20:58:07,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07146099999,07156099999,07145099999,07153099999,07157099999,07147099999,07150099999"
"Paris, France",2007-04-27,79.3,56.7,68.4,79.3,56.7,68.4,52.3,59.6,0,0,0,,0,0,18,7.2,28.4,1017.9,36.5,6.7,,,,,2007-04-27T06:38:02,2007-04-27T20:59:35,0.33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07153099999,07157099999,07147099999,07150099999,07057099999,07055099999"
"Paris, France",2007-04-28,79.8,55.3,68.6,79.8,55.3,68.6,52.7,60.2,0,0,0,,0,0,14.5,6.5,204.3,1019.4,21.1,8.9,,,,,2007-04-28T06:36:15,2007-04-28T21:01:04,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07153099999,07157099999,07147099999,07150099999,07057099999,07055099999"
"Paris, France",2007-04-29,75.6,59.3,65.7,75.6,59.3,65.7,54.1,67.6,0.34,100,33.33,rain,0,0,23.4,12.5,338.6,1016.2,50,8.4,,,,,2007-04-29T06:34:29,2007-04-29T21:02:32,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999,07057099999"
"Paris, France",2007-04-30,74.7,55.9,64.7,74.7,55.9,64.7,53.2,69.4,0.014,100,16.67,rain,0,0,23.1,10.4,57.6,1010.5,31.8,8,,,,,2007-04-30T06:32:45,2007-04-30T21:04:00,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999,07057099999,07055099999"
"Paris, France",2007-05-01,74.4,53.9,64.4,74.4,53.9,64.4,39.9,41.3,0,0,0,,0,0,25.7,12.6,70,1009.2,12,12.7,,,,,2007-05-01T06:31:02,2007-05-01T21:05:27,0.47,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-02,70.7,53.2,62.6,70.7,53.2,62.6,39.2,42.7,0,0,0,,0,0,24.5,12.1,61.7,1009.2,12.7,15.2,,,,,2007-05-02T06:29:20,2007-05-02T21:06:55,0.5,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-03,71.4,50.6,61.1,71.4,50.6,61.1,44.7,57.9,0,0,0,,0,0,26.2,11.6,41.8,1011.1,16.8,10.3,,,,,2007-05-03T06:27:39,2007-05-03T21:08:22,0.53,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-04,68.3,50.8,57.6,68.3,50.8,57.6,48.4,72.8,0.286,100,16.67,rain,0,0,32.2,14.3,354.1,1010,53.9,5.6,,,,,2007-05-04T06:26:00,2007-05-04T21:09:49,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-05,61.3,50.3,55,61.3,50.3,55,47,74.9,0.042,100,12.5,rain,0,0,31.1,14.7,343.3,1014,63.3,6.5,,,,,2007-05-05T06:24:23,2007-05-05T21:11:15,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-06,66.6,45.1,55.1,66.6,40.8,53.8,44.7,69.6,0,0,0,,0,0,21.8,11.2,308.1,1019.7,44.5,7.3,,,,,2007-05-06T06:22:46,2007-05-06T21:12:41,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-07,66.1,55.9,60.3,66.1,55.9,60.3,52.5,75.8,0,0,0,,0,0,35.2,16.4,228.2,1017.2,89.8,9.4,,,,,2007-05-07T06:21:12,2007-05-07T21:14:07,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-08,67.1,54.3,60.9,67.1,54.3,60.9,52.1,74.6,0.229,100,45.83,rain,0,0,38,18.4,256.7,1016.5,82.3,11,,,,,2007-05-08T06:19:39,2007-05-08T21:15:32,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-09,66,59.1,61.9,66,59.1,61.9,53,73.3,0.043,100,16.67,rain,0,0,35.4,15.4,232.5,1017.8,85.9,11.8,,,,,2007-05-09T06:18:07,2007-05-09T21:16:57,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-10,74.8,54.7,63.3,74.8,54.7,63.3,50.2,64.7,0,0,0,,0,0,32.9,16.8,219.5,1012.3,79,10.8,,,,,2007-05-10T06:16:37,2007-05-10T21:18:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07153099999,07157099999,07147099999,07150099999,07057099999"
"Paris, France",2007-05-11,63.7,54.4,59,63.7,54.4,59,45.7,62.4,0.018,100,12.5,rain,0,0,45.6,20.5,223,1008.7,85,10.9,,,,,2007-05-11T06:15:09,2007-05-11T21:19:45,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-12,67.7,54.7,60.7,67.7,54.7,60.7,48.6,65.9,0.001,100,4.17,rain,0,0,31.2,17.9,216.7,1010.1,72.9,11.2,,,,,2007-05-12T06:13:43,2007-05-12T21:21:08,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-13,74.7,53.2,60.5,74.7,53.2,60.5,48.7,66.8,0.089,100,12.5,rain,0,0,59,21.1,185.5,1004.9,52.8,11.6,,,,,2007-05-13T06:12:18,2007-05-13T21:22:30,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-14,63.8,52.1,57.2,63.8,52.1,57.2,47,69.5,0.252,100,16.67,rain,0,0,33.3,16.4,216,1007.4,79.9,14.3,,,,,2007-05-14T06:10:55,2007-05-14T21:23:52,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-15,61,47.9,54,61,44.6,53.2,45,73.4,0.026,100,8.33,rain,0,0,28.1,14.1,245.5,1017.2,71.2,9.6,,,,,2007-05-15T06:09:34,2007-05-15T21:25:12,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-16,63.5,52.6,56.1,63.5,52.6,56.1,48.7,78,0.058,100,33.33,rain,0,0,28.9,13.1,257,1013.7,95.2,8,,,,,2007-05-16T06:08:15,2007-05-16T21:26:32,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-17,62.8,54.2,58.8,62.8,54.2,58.8,55.5,88.9,0.069,100,33.33,rain,0,0,24,12.2,285.6,1013.3,96.5,7.5,,,,,2007-05-17T06:06:58,2007-05-17T21:27:52,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-18,76,58.9,66.2,76,58.9,66.2,59,79.3,0.184,100,12.5,rain,0,0,21.6,9.5,211.3,1016.7,77.4,8,,,,,2007-05-18T06:05:43,2007-05-18T21:29:10,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-05-19,67.5,57.1,62,67.5,57.1,62,51.7,70.3,0.015,100,4.17,rain,0,0,21.4,9.2,303.7,1014.2,86.3,12.2,,,,,2007-05-19T06:04:30,2007-05-19T21:30:27,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
